67,/v1/api/system/misc/led-on-time:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,53,SYSTEM_MISC,led-on-time,0,,0
68,/v1/api/system/misc/led-on-time:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,54,SYSTEM_MISC,led-on-time,0,,0
69,/v1/api/system/misc/led-off-time:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,55,SYSTEM_MISC,led-off-time,0,,0
70,/v1/api/system/misc/led-off-time:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,56,SYSTEM_MISC,led-off-time,0,,0
71,/v1/api/system/misc/http-mode:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,55,SYSTEM_MISC,http-mode,0,,0
72,/v1/api/system/misc/http-mode:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,0,SYSTEM_MISC,http-mode,0,,1
73,/v1/api/system/misc/enable-encryption:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,55,SYSTEM_MISC,enable-encryption,0,,0
74,/v1/api/system/misc/enable-encryption:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,0,SYSTEM_MISC,enable-encryption,0,,1
75,/v1/api/system/mdns/add-key:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,0,SYSTEM_MDNS_ADD-KEY,add-key,0,,0
76,/v1/api/system/mdns/add-key/key:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,0,SYSTEM_MDNS_ADD-KEY,key,0,,0
77,/v1/api/system/mdns/add-key/data-value:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,0,SYSTEM_MDNS_ADD-KEY,data-value,0,,0
78,/v1/api/system/mdns/delete-key:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,0,SYSTEM_MDNS,delete-key,0,,0
79,/v1/api/system/mdns/read-keys:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,0,SYSTEM_MDNS,read-keys,0,,0
80,/v1/api/system/mdns/edit-key:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,0,SYSTEM_MDNS_EDIT-KEY,edit-key,0,,0
81,/v1/api/system/mdns/edit-key/key:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,0,SYSTEM_MDNS_EDIT-KEY,key,0,,0
82,/v1/api/system/mdns/edit-key/data-value:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,0,SYSTEM_MDNS_EDIT-KEY,data-value,0,,0
83,/v1/api/video/input/streams:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,101,VIDEO_INPUT,streams,0,,0
84,/v1/api/video/input/resolution:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,102,VIDEO_INPUT,resolution,0,,0
85,/v1/api/video/input/frame-rate:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,103,VIDEO_INPUT,frame-rate,0,,0
86,/v1/api/video/input/valid-input:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,104,VIDEO_INPUT,valid-input,0,,0
87,/v1/api/video/input/cable-presence:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,105,VIDEO_INPUT,cable-presence,0,,0
88,/v1/api/video/input/buffer-type:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,106,VIDEO_INPUT,buffer-type,0,,0
89,/v1/api/video/input/buffer-type:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,107,VIDEO_INPUT,buffer-type,0,,0
90,/v1/api/video/input/buffer-delay:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,108,VIDEO_INPUT,buffer-delay,0,,0
91,/v1/api/video/input/buffer-delay:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,109,VIDEO_INPUT,buffer-delay,0,,0
92,/v1/api/video/input/hqll-mult-ip-addr:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,110,VIDEO_INPUT_HQLL-MULTI-IP-ADDR,hqll-mult-ip-addr,1,"ip-addr,port",0
93,"/v1/api/video/input/hqll-mult-ip-addr:POST:1:ip-addr,port","{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,111,VIDEO_INPUT_HQLL-MULTI-IP-ADDR,hqll-mult-ip-addr,1,"ip-addr,port",0
94,/v1/api/video/input/hqll-mult-ip-addr:POST:1:ip-addr,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,113,VIDEO_INPUT_HQLL-MULTI-IP-ADDR,hqll-mult-ip-addr,1,ip-addr,0
95,/v1/api/video/input/hqll-mult-ip-addr:POST:1:port,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,115,VIDEO_INPUT_HQLL-MULTI-IP-ADDR,hqll-mult-ip-addr,1,port,0
96,/v1/api/video/input/hqll-mult-ip-addr/ip-addr:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,112,VIDEO_INPUT_HQLL-MULTI-IP-ADDR,ip-addr,0,,0
97,/v1/api/video/input/hqll-mult-ip-addr/ip-addr:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,113,VIDEO_INPUT_HQLL-MULTI-IP-ADDR,ip-addr,0,,0
98,/v1/api/video/input/hqll-mult-ip-addr/port:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,114,VIDEO_INPUT_HQLL-MULTI-IP-ADDR,port,0,,0
99,/v1/api/video/input/hqll-mult-ip-addr/port:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,115,VIDEO_INPUT_HQLL-MULTI-IP-ADDR,port,0,,0
100,/v1/api/video/input/es-mult-ip-addr:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,116,VIDEO_INPUT_ES-MULTI-IP-ADDR,es-mult-ip-addr,1,"ip-addr,port",0
101,"/v1/api/video/input/es-mult-ip-addr:POST:1:ip-addr,port","{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,117,VIDEO_INPUT_ES-MULTI-IP-ADDR,es-mult-ip-addr,1,"ip-addr,port",0
102,/v1/api/video/input/es-mult-ip-addr:POST:1:ip-addr,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,119,VIDEO_INPUT_ES-MULTI-IP-ADDR,es-mult-ip-addr,1,ip-addr,0
103,/v1/api/video/input/es-mult-ip-addr:POST:1:port,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,121,VIDEO_INPUT_ES-MULTI-IP-ADDR,es-mult-ip-addr,1,port,0
104,/v1/api/video/input/es-mult-ip-addr/ip-addr:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,118,VIDEO_INPUT_ES-MULTI-IP-ADDR,ip-addr,0,,0
105,/v1/api/video/input/es-mult-ip-addr/ip-addr:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,119,VIDEO_INPUT_ES-MULTI-IP-ADDR,ip-addr,0,,0
106,/v1/api/video/input/es-mult-ip-addr/port:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,120,VIDEO_INPUT_ES-MULTI-IP-ADDR,port,0,,0
107,/v1/api/video/input/es-mult-ip-addr/port:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,121,VIDEO_INPUT_ES-MULTI-IP-ADDR,port,0,,0
108,/v1/api/video/input/mute:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,122,VIDEO_INPUT,mute,0,,0
109,/v1/api/video/input/mute:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,123,VIDEO_INPUT,mute,0,,0
110,/v1/api/video/output/videos:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,124,VIDEO_OUTPUT,videos,0,,0
111,/v1/api/video/output/resolution:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,125,VIDEO_OUTPUT,resolution,0,,0
112,/v1/api/video/output/frame-rate:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,126,VIDEO_OUTPUT,frame-rate,0,,0
113,/v1/api/video/output/edid:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,127,VIDEO_OUTPUT,edid,0,,0
114,/v1/api/comp-layout/feature-enable:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,151,COMP-LAYOUT,feature-enable,0,,0
115,/v1/api/comp-layout/feature-enable:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,152,COMP-LAYOUT,feature-enable,0,,0
116,/v1/api/comp-layout/available-layout:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,153,COMP-LAYOUT,available-layout,0,,0
117,/v1/api/comp-layout/enable-pip:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,154,COMP-LAYOUT,enable-pip,0,,0
118,/v1/api/comp-layout/enable-pip:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,155,COMP-LAYOUT,enable-pip,0,,0
119,/v1/api/comp-layout/pip-loc:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,156,COMP-LAYOUT_PIP-LOC,pip-loc,1,"x-location,y-location",0
120,"/v1/api/comp-layout/pip-loc:POST:1:x-location,y-location","{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,157,COMP-LAYOUT_PIP-LOC,pip-loc,1,"x-location,y-location",0
121,/v1/api/comp-layout/pip-loc:POST:1:x-location,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,159,COMP-LAYOUT_PIP-LOC,pip-loc,1,x-location,0
122,/v1/api/comp-layout/pip-loc:POST:1:y-location,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,161,COMP-LAYOUT_PIP-LOC,pip-loc,1,y-location,0
123,/v1/api/comp-layout/pip-loc/x-location:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,158,COMP-LAYOUT_PIP-LOC,x-location,0,,0
124,/v1/api/comp-layout/pip-loc/x-location:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,159,COMP-LAYOUT_PIP-LOC,x-location,0,,0
125,/v1/api/comp-layout/pip-loc/y-location:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,160,COMP-LAYOUT_PIP-LOC,y-location,0,,0
126,/v1/api/comp-layout/pip-loc/y-location:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,161,COMP-LAYOUT_PIP-LOC,y-location,0,,0
127,/v1/api/comp-layout/enable-pap:GET:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",GET,162,COMP-LAYOUT,enable-pap,0,,0
128,/v1/api/comp-layout/enable-pap:POST:0,"{""json"":{""authentication"":{""user"":{""value"":""user""},""pwd"":{""value"":""User1234""}}}}",POST,163,COMP-LAYOUT,enable-pap,0,,0
